Estacion,Date,Mes,Year,SO2,CO,NO,NO2,NOx,O3,C7H8,C6H6,C8H10,PM10,Ruido,PM25,PM1,CH4,Veloc,Direc,VelocMax,Temp,HRel,Pres,RSol,Precip,NH3,lat,lon,long
Moli del Sol,10-2021,10,2021,0.57,0.0,40.9,95.77,280.41,626.2,,,,89.89,,89.55,71.61,,4.98,10158.24,20.48,23.1,212.69,23.03,,0.09,,39.48215563893474,,-0.4086328955568287
Moli del Sol,11-2021,11,2021,4.23,0.01,138.15,163.31,768.44,582.55,,,,60.25,,55.26,39.5,,3.86,9865.92,16.67,33.69,367.37,31.48,,1.13,,39.48215563893474,,-0.4086328955568287
Moli del Sol,12-2021,12,2021,1.4,0.01,175.58,150.63,844.31,723.98,,,,162.5,,105.55,68.81,,5.59,7773.04,23.66,38.32,333.66,36.56,,0.0,,39.48215563893474,,-0.4086328955568287
Moli del Sol,1-2022,1,2022,1.32,0.02,156.91,202.44,924.96,778.43,,,,154.65,,100.81,63.33,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,2-2022,2,2022,0.41,0.01,150.77,134.5,739.86,856.07,,,,102.27,,66.92,41.98,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,3-2022,3,2022,2.53,0.0,112.35,120.34,591.29,1037.51,,,,115.7,,70.9,41.18,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,4-2022,4,2022,0.95,0.0,42.28,148.07,355.15,983.29,,,,124.56,,75.99,44.59,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,5-2022,5,2022,2.18,0.0,23.52,112.52,254.59,981.94,,,,83.6,,55.67,34.54,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,6-2022,6,2022,1.54,0.0,34.05,143.33,340.43,861.04,,,,74.23,,48.69,26.59,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,7-2022,7,2022,0.76,0.0,51.53,143.16,426.38,790.31,,,,86.39,,55.61,28.65,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,8-2022,8,2022,0.38,0.01,56.85,100.63,344.04,936.02,,,,335.48,,142.35,68.71,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,9-2022,9,2022,2.64,0.0,54.09,142.24,415.67,774.74,,,,69.41,,45.14,24.64,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,10-2022,10,2022,0.74,0.0,113.91,133.63,567.58,864.53,,,,216.3,,140.58,66.31,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,11-2022,11,2022,1.56,0.0,109.79,159.59,641.77,533.46,,,,80.01,,48.89,24.68,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,12-2022,12,2022,0.97,0.0,208.97,169.27,994.54,702.99,,,,178.13,,114.75,56.7,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Moli del Sol,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.48215563893474,,-0.4086328955568287
Pista Silla,1-2017,1,2017,9.46,0.01,1409.36,709.97,6295.04,542.99,26.9,1.33,3.39,366.92,17.35,73.35,70.38,,12.13,9509.2,40.47,32.18,342.01,12.73,,0.6,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2017,2,2017,3.18,0.02,1287.19,747.58,6232.25,519.56,26.77,1.4,5.15,168.44,15.38,39.68,33.96,,6.3,10026.2,22.98,26.85,280.97,30.32,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2017,3,2017,11.37,0.01,1518.09,713.77,6332.34,762.79,37.5,1.61,7.36,391.71,16.22,123.88,101.22,,5.51,10850.18,20.13,27.19,293.1,28.87,,0.07,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2017,4,2017,4.54,0.01,854.16,543.98,4077.31,701.31,13.86,0.96,3.96,272.63,12.61,70.7,38.9,,5.02,11100.82,20.89,24.23,209.64,35.39,,0.04,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2017,5,2017,10.81,0.01,946.17,669.42,4793.37,489.25,26.03,1.09,6.52,407.92,12.44,103.34,74.03,,6.03,10624.48,21.26,21.81,216.63,23.26,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2017,6,2017,4.97,0.01,436.43,654.44,3038.82,673.71,18.47,0.88,2.67,482.21,11.83,54.7,34.67,,5.38,10636.56,20.77,33.54,314.87,31.12,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2017,7,2017,6.05,0.02,737.06,578.9,3928.39,441.94,22.86,1.01,2.05,431.98,12.49,117.5,70.13,,3.45,11352.22,12.82,30.64,212.64,23.0,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2017,8,2017,2.78,0.01,440.61,376.25,2383.97,501.31,32.67,1.08,2.8,427.72,14.69,79.47,51.88,,4.91,10877.38,17.35,28.85,228.35,14.43,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2017,9,2017,2.86,0.01,569.13,513.36,3189.21,682.95,15.23,1.0,2.47,412.79,9.77,34.27,18.15,,5.14,10701.08,16.84,22.51,216.07,20.58,,0.61,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2017,10,2017,5.67,0.01,1208.45,664.87,5496.84,481.94,65.03,1.29,6.16,611.99,11.73,79.32,76.32,,3.83,10720.82,13.61,17.27,233.6,33.41,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2017,11,2017,8.71,0.03,2198.51,935.85,9529.87,575.53,67.92,1.73,5.97,3980.95,17.34,541.33,38.39,,5.2,9603.79,21.47,30.26,358.68,45.12,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2017,12,2017,7.24,0.02,1726.4,591.4,7058.04,483.96,29.77,1.48,2.35,1494.67,14.78,143.97,73.34,,6.98,7269.71,28.68,29.77,227.48,68.16,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2018,1,2018,4.71,0.01,1427.78,432.91,5154.16,568.4,29.61,1.45,3.82,1096.46,103.16,241.64,,,6.69,8834.83,23.62,29.58,314.27,65.03,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2018,2,2018,7.36,0.01,1395.65,666.1,5963.69,503.62,34.69,1.22,3.93,770.93,21.28,164.09,,,5.9,9316.92,21.94,38.84,360.46,48.34,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2018,3,2018,9.64,0.01,599.25,697.01,3648.28,610.34,209.01,3.52,52.92,1350.59,19.3,105.79,,,8.75,4773.3,32.93,28.9,316.78,53.06,,0.46,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2018,4,2018,3.52,0.0,626.24,532.23,3302.65,746.73,50.63,2.38,13.2,1349.64,16.46,223.11,,,5.19,9760.46,20.88,21.51,270.23,34.89,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2018,5,2018,3.3,0.0,528.56,463.73,2692.5,824.13,30.64,1.32,7.16,576.25,14.9,134.86,,,4.84,9776.21,18.05,19.64,309.2,24.79,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2018,6,2018,0.84,0.0,188.31,405.04,1526.87,572.54,21.37,1.93,4.81,270.66,15.05,55.49,,,4.39,10454.52,15.19,29.47,192.47,29.18,,0.12,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2018,7,2018,1.47,0.0,232.32,379.26,1639.99,673.81,22.26,1.42,2.31,337.38,59.46,65.45,,,3.45,10678.08,12.57,37.29,272.49,15.1,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2018,8,2018,1.59,0.0,321.52,406.71,1955.41,649.45,97.04,2.36,3.54,227.92,14.71,54.43,,,3.37,11112.75,10.97,34.55,213.36,13.4,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2018,9,2018,1.6,0.01,447.45,443.28,2516.56,692.58,5.38,3.63,2.57,380.97,10.77,79.36,,,5.56,10912.07,19.28,28.1,258.18,23.49,,1.57,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2018,10,2018,4.13,0.01,718.38,528.4,3531.46,460.77,23.63,2.43,6.42,413.05,17.09,135.14,,,6.78,10735.93,25.44,19.05,304.79,54.12,,1.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2018,11,2018,3.8,0.01,797.93,445.76,3681.75,529.8,15.79,1.46,7.23,429.32,18.98,104.43,,,6.39,10293.26,26.34,19.15,364.86,50.6,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2018,12,2018,3.55,0.01,1099.64,506.64,4958.19,525.11,41.59,2.06,30.36,485.06,41.36,155.15,,,4.89,6144.43,21.52,26.08,227.27,57.43,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2019,1,2019,8.05,0.01,1481.64,554.62,6225.49,673.13,32.76,5.07,22.42,536.46,16.71,114.11,,,7.8,7607.46,34.11,33.86,214.97,49.64,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2019,2,2019,3.6,0.02,828.4,616.98,4093.61,647.03,28.99,3.85,5.98,409.19,309.55,131.76,,,4.95,11148.79,20.32,35.75,284.66,67.56,,0.05,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2019,3,2019,4.6,0.02,396.76,493.46,2428.0,764.2,15.2,3.49,6.07,406.89,20.04,150.63,,,7.49,11056.91,28.23,30.07,296.74,43.1,,0.05,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2019,4,2019,1.7,0.01,211.36,332.66,1418.05,800.92,18.01,3.84,5.94,130.42,33.35,48.63,,,15.81,11649.46,55.76,26.22,318.75,48.39,,0.37,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2019,5,2019,2.15,0.01,236.11,300.49,1493.15,565.53,9.48,1.95,3.52,204.33,155.02,43.75,,,6.9,11369.44,21.98,21.67,285.81,36.05,,0.09,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2019,6,2019,3.46,0.01,327.32,370.54,1934.47,568.02,23.9,4.0,10.68,197.24,155.86,56.28,,,3.11,10529.05,12.69,32.58,289.82,22.06,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2019,7,2019,3.35,0.01,607.36,371.75,2875.4,512.92,18.65,2.43,7.15,265.98,22.61,63.22,,,4.22,11201.36,17.4,38.02,285.16,24.67,,1.25,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2019,8,2019,1.68,0.01,272.02,322.88,1683.23,574.97,21.7,2.27,10.02,157.85,16.77,56.72,,,4.92,10845.55,18.61,34.99,227.59,15.98,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2019,9,2019,3.93,0.01,271.69,262.09,1487.39,807.56,23.96,3.52,10.28,180.02,13.65,77.86,,,7.03,10743.19,24.41,30.94,413.06,19.78,,0.07,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2019,10,2019,6.24,0.02,508.27,482.11,2751.56,481.31,114.59,8.17,43.73,157.58,17.19,72.57,,,4.02,8335.19,16.25,26.66,329.08,24.59,,0.04,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2019,11,2019,7.44,0.01,669.48,466.36,3429.37,429.44,58.5,3.47,33.19,161.03,18.02,35.69,,,5.54,5480.06,22.68,28.56,200.12,51.67,,0.1,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2019,12,2019,11.3,0.02,901.52,494.87,4209.05,596.76,75.3,6.74,34.56,184.46,16.27,79.99,,,9.93,8199.39,42.8,30.87,227.91,82.84,,0.38,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2020,1,2020,15.08,0.01,1319.61,497.33,5456.62,507.53,151.34,6.97,57.31,366.7,34.11,133.44,,,13.65,9201.66,45.77,39.92,358.41,33.95,,1.87,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2020,2,2020,8.38,0.01,501.4,384.09,2450.28,569.03,112.92,9.17,39.9,646.88,26.88,118.27,,,6.75,10041.06,28.66,32.19,453.81,71.79,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2020,3,2020,2.69,0.01,298.74,206.23,1487.77,490.93,76.0,3.94,18.12,84.78,31.72,53.17,,,7.45,12391.72,28.47,29.75,301.9,35.18,,0.05,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2020,4,2020,2.55,0.01,186.49,189.69,1097.94,681.38,31.83,1.75,10.05,74.17,33.1,37.52,,,5.4,10696.47,21.92,19.74,434.98,37.9,,0.22,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2020,5,2020,2.25,0.0,51.89,161.08,511.48,875.35,6.21,0.38,1.7,75.87,87.7,14.66,,,7.78,11093.17,24.16,20.75,346.15,41.0,,4.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2020,6,2020,2.77,0.01,130.33,213.8,932.16,551.04,9.38,1.08,3.22,62.7,172.4,19.42,,,5.09,10262.37,18.06,26.47,388.7,18.94,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2020,7,2020,4.64,0.01,377.34,302.4,1943.23,596.51,48.19,4.24,29.64,79.1,172.93,27.44,,,3.87,11203.72,13.81,30.96,290.75,18.8,,0.01,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2020,8,2020,9.66,0.01,770.89,216.93,2838.83,789.64,42.29,3.52,20.22,74.44,166.14,39.97,,,3.11,12085.87,10.05,34.15,359.9,34.43,,0.12,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2020,9,2020,1.44,0.01,227.82,291.26,1410.55,841.89,21.68,1.34,8.63,75.22,123.74,40.4,,,3.42,8772.19,13.37,26.82,544.04,21.65,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2020,10,2020,4.18,0.0,322.67,333.64,1774.2,773.51,17.03,1.02,5.86,73.77,108.88,31.47,,,4.18,9162.48,16.92,18.91,506.49,32.23,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2020,11,2020,4.75,0.01,585.03,424.95,2878.57,759.99,33.18,0.95,5.84,69.91,614.53,35.8,,,4.37,9870.45,19.73,28.85,292.5,58.1,,1.35,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2020,12,2020,6.22,0.01,867.22,389.46,3797.9,974.48,26.58,1.3,7.82,70.39,116.13,42.88,,,4.24,8811.8,18.39,29.62,334.06,37.1,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2021,1,2021,5.04,0.0,663.85,360.99,3049.84,723.6,44.99,2.79,15.19,72.64,44.07,24.19,,,10.67,7133.21,44.04,32.72,321.7,43.5,,1.94,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2021,2,2021,1.3,0.01,138.93,238.71,956.4,704.51,41.79,2.07,2.29,69.26,38.77,69.03,,,6.57,12480.99,25.42,26.59,308.52,63.25,,0.06,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2021,3,2021,1.1,0.01,202.85,342.49,1393.02,874.89,1.65,0.23,4.3,55.56,48.22,44.46,,,4.14,11650.93,16.12,29.45,464.32,40.05,,0.13,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2021,4,2021,1.0,0.01,189.01,370.11,1455.31,828.0,28.88,1.28,56.75,66.69,3016.0,29.01,,,3.27,11501.86,14.01,27.21,435.93,25.08,,0.26,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2021,5,2021,0.58,0.01,140.03,275.87,1096.92,735.67,11.9,0.11,0.2,66.47,35.57,34.14,,,4.65,10437.42,17.08,29.6,510.52,14.56,,0.03,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2021,6,2021,1.29,0.0,158.87,342.98,1300.58,655.07,1.73,0.08,0.38,86.47,53.63,23.5,,,4.23,10559.9,14.41,34.41,525.5,23.56,,0.02,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2021,7,2021,0.97,0.01,126.71,301.39,1116.63,625.43,2.28,0.06,0.22,62.75,36.14,13.88,,,3.96,12294.97,15.06,38.56,464.7,19.21,,0.15,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2021,8,2021,1.05,0.0,102.95,207.69,793.46,471.85,4.46,0.05,0.35,85.24,32.32,18.64,,,5.51,11725.87,21.66,40.84,432.58,15.69,,0.61,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2021,9,2021,0.48,0.0,120.0,213.76,852.75,633.87,2.39,0.06,1.26,47.65,29.59,25.22,,,6.02,12393.76,21.94,41.07,297.61,19.55,,0.61,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2021,10,2021,1.52,0.01,255.31,290.55,1419.95,642.73,8.94,0.09,0.79,68.75,22.03,36.0,,,4.98,10158.24,20.48,23.1,212.69,23.03,,0.09,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2021,11,2021,1.64,0.01,387.33,349.37,2095.84,667.33,6.48,0.1,17.11,49.82,25.77,21.41,,,3.86,9865.92,16.67,33.69,367.37,31.48,,1.13,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2021,12,2021,0.82,0.0,551.17,302.52,2470.89,570.88,4.58,0.12,0.86,167.4,23.44,70.54,,,5.59,7773.04,23.66,38.32,333.66,36.56,,0.0,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2022,1,2022,1.82,0.01,597.5,458.42,3102.14,486.1,3.09,0.13,0.74,103.84,16.98,67.34,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2022,2,2022,3.32,0.01,367.03,282.36,1808.52,527.36,14.02,0.05,0.41,74.32,18.81,45.64,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2022,3,2022,1.22,0.0,282.19,203.47,1384.87,868.14,18.92,0.23,0.92,186.07,35.35,109.22,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2022,4,2022,1.14,0.0,131.23,194.14,804.45,613.89,2.55,0.04,0.36,84.57,21.83,47.46,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2022,5,2022,2.31,0.01,60.45,167.04,539.06,483.21,4.23,0.02,4.21,59.82,14.13,36.45,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2022,6,2022,1.83,0.0,60.99,187.63,592.66,654.7,10.04,0.02,0.18,104.37,15.11,34.24,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2022,7,2022,0.59,0.01,106.61,200.3,739.25,634.13,2.77,0.03,0.36,120.75,19.47,57.93,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2022,8,2022,0.22,0.0,53.26,133.4,453.46,810.56,4.24,0.08,1.25,676.79,18.57,200.96,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2022,9,2022,0.41,0.14,104.6,160.77,685.52,752.89,26.38,0.03,0.37,44.43,14.8,26.41,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2022,10,2022,0.4,0.01,201.64,164.68,968.94,733.86,10.31,0.04,1.09,203.79,20.6,119.3,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2022,11,2022,0.6,0.01,177.61,231.95,1106.5,504.88,6.36,0.07,0.7,103.16,21.66,39.37,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2022,12,2022,0.62,0.02,271.78,198.28,1347.51,554.0,8.81,0.09,1.23,189.77,23.43,66.88,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Pista Silla,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45904610608003,,-0.37666045184160574
Politecnico,1-2017,1,2017,1.82,,336.51,403.35,1915.51,619.34,,,,88.3,,53.43,40.33,,12.13,9509.2,40.47,32.18,342.01,12.73,,0.6,,39.479447,,-0.336622
Politecnico,2-2017,2,2017,2.55,,313.56,431.08,1904.13,677.22,,,,80.74,,48.46,35.03,,6.3,10026.2,22.98,26.85,280.97,30.32,,0.01,,39.479447,,-0.336622
Politecnico,3-2017,3,2017,1.81,,147.95,411.54,1190.99,1000.69,,,,116.02,,82.27,78.32,,5.51,10850.18,20.13,27.19,293.1,28.87,,0.07,,39.479447,,-0.336622
Politecnico,4-2017,4,2017,1.06,,140.29,282.28,955.86,946.82,,,,92.74,,46.29,27.9,,5.02,11100.82,20.89,24.23,209.64,35.39,,0.04,,39.479447,,-0.336622
Politecnico,5-2017,5,2017,2.59,,101.26,313.54,913.64,907.12,,,,67.06,,28.06,13.84,,6.03,10624.48,21.26,21.81,216.63,23.26,,0.03,,39.479447,,-0.336622
Politecnico,6-2017,6,2017,1.55,,43.29,274.49,572.53,613.95,,,,55.87,,31.5,8.38,,5.38,10636.56,20.77,33.54,314.87,31.12,,0.0,,39.479447,,-0.336622
Politecnico,7-2017,7,2017,1.41,,73.96,261.78,730.62,483.72,,,,99.11,,46.94,8.31,,3.45,11352.22,12.82,30.64,212.64,23.0,,0.0,,39.479447,,-0.336622
Politecnico,8-2017,8,2017,1.04,,75.98,230.31,656.93,797.89,,,,67.11,,29.98,9.53,,4.91,10877.38,17.35,28.85,228.35,14.43,,0.02,,39.479447,,-0.336622
Politecnico,9-2017,9,2017,3.03,,97.89,315.41,916.72,1094.13,,,,56.45,,22.82,10.12,,5.14,10701.08,16.84,22.51,216.07,20.58,,0.61,,39.479447,,-0.336622
Politecnico,10-2017,10,2017,6.45,,241.03,427.73,1600.26,759.95,,,,140.01,,46.79,37.48,,3.83,10720.82,13.61,17.27,233.6,33.41,,0.03,,39.479447,,-0.336622
Politecnico,11-2017,11,2017,4.48,,688.28,712.99,3697.9,813.32,,,,1101.38,,377.27,40.98,,5.2,9603.79,21.47,30.26,358.68,45.12,,0.0,,39.479447,,-0.336622
Politecnico,12-2017,12,2017,1.57,,500.98,370.73,2350.32,659.35,,,,285.24,,119.68,41.4,,6.98,7269.71,28.68,29.77,227.48,68.16,,0.03,,39.479447,,-0.336622
Politecnico,1-2018,1,2018,3.46,,292.95,442.79,1871.23,741.98,,,,268.97,,162.23,,,6.69,8834.83,23.62,29.58,314.27,65.03,,0.03,,39.479447,,-0.336622
Politecnico,2-2018,2,2018,1.6,,254.4,326.17,1371.89,621.78,,,,265.02,,131.29,,,5.9,9316.92,21.94,38.84,360.46,48.34,,0.01,,39.479447,,-0.336622
Politecnico,3-2018,3,2018,8.81,,144.37,373.24,1113.64,650.03,,,,212.26,,67.78,,,8.75,4773.3,32.93,28.9,316.78,53.06,,0.46,,39.479447,,-0.336622
Politecnico,4-2018,4,2018,6.37,,181.91,274.52,1093.66,1015.65,,,,145.18,,95.12,,,5.19,9760.46,20.88,21.51,270.23,34.89,,0.01,,39.479447,,-0.336622
Politecnico,5-2018,5,2018,7.85,,239.72,227.7,1217.16,1154.14,,,,141.83,,68.45,,,4.84,9776.21,18.05,19.64,309.2,24.79,,0.03,,39.479447,,-0.336622
Politecnico,6-2018,6,2018,2.76,,80.99,119.3,464.48,833.69,,,,104.53,,47.28,,,4.39,10454.52,15.19,29.47,192.47,29.18,,0.12,,39.479447,,-0.336622
Politecnico,7-2018,7,2018,2.68,,61.83,147.23,464.91,654.56,,,,131.35,,67.81,,,3.45,10678.08,12.57,37.29,272.49,15.1,,0.01,,39.479447,,-0.336622
Politecnico,8-2018,8,2018,1.58,,45.5,174.7,446.31,703.04,,,,79.87,,34.31,,,3.37,11112.75,10.97,34.55,213.36,13.4,,0.01,,39.479447,,-0.336622
Politecnico,9-2018,9,2018,1.51,,32.52,173.12,388.39,894.13,,,,114.76,,54.04,,,5.56,10912.07,19.28,28.1,258.18,23.49,,1.57,,39.479447,,-0.336622
Politecnico,10-2018,10,2018,3.64,,177.89,279.66,1072.56,665.83,,,,186.14,,98.82,,,6.78,10735.93,25.44,19.05,304.79,54.12,,1.0,,39.479447,,-0.336622
Politecnico,11-2018,11,2018,0.62,,223.36,383.57,1531.19,718.42,,,,144.84,,78.19,,,6.39,10293.26,26.34,19.15,364.86,50.6,,0.01,,39.479447,,-0.336622
Politecnico,12-2018,12,2018,1.37,,324.43,386.16,1877.51,746.32,,,,183.13,,120.84,,,4.89,6144.43,21.52,26.08,227.27,57.43,,0.0,,39.479447,,-0.336622
Politecnico,1-2019,1,2019,2.34,,489.21,447.21,2596.41,750.15,,,,218.23,,116.03,,,7.8,7607.46,34.11,33.86,214.97,49.64,,0.01,,39.479447,,-0.336622
Politecnico,2-2019,2,2019,1.73,,256.9,600.4,1969.94,1040.33,,,,237.62,,135.27,,,4.95,11148.79,20.32,35.75,284.66,67.56,,0.05,,39.479447,,-0.336622
Politecnico,3-2019,3,2019,1.96,,110.0,374.93,986.73,1111.31,,,,167.61,,89.69,,,7.49,11056.91,28.23,30.07,296.74,43.1,,0.05,,39.479447,,-0.336622
Politecnico,4-2019,4,2019,1.5,,41.79,208.88,478.62,1038.83,,,,104.38,,50.68,,,15.81,11649.46,55.76,26.22,318.75,48.39,,0.37,,39.479447,,-0.336622
Politecnico,5-2019,5,2019,1.66,,42.08,189.9,467.44,822.2,,,,156.87,,46.95,,,6.9,11369.44,21.98,21.67,285.81,36.05,,0.09,,39.479447,,-0.336622
